UniqID_NUCL,N_COM_X,N_COM_Y,N_Orient
08-0241_f1_0023_12600.9_3803.53,12600.9,3803.53,0.844977
08-0241_f1_0023_12623.3_3804.32,12623.3,3804.32,0.193736
08-0241_f1_0023_12707.1_3803.09,12707.1,3803.09,1.04123
08-0241_f1_0023_12639.9_3802.07,12639.9,3802.07,-0.140656
08-0241_f1_0023_12589.4_3803.51,12589.4,3803.51,1.16463
08-0241_f1_0023_12697.5_3800.14,12697.5,3800.14,0.775392
08-0241_f1_0023_12652.6_3801.4,12652.6,3801.4,1.48178
08-0241_f1_0023_12674.6_3798.09,12674.6,3798.09,0.046289
08-0241_f1_0023_12627.8_3801.14,12627.8,3801.14,-1.39504
08-0241_f1_0023_12680.8_3799.78,12680.8,3799.78,1.42631
08-0241_f1_0023_12566.7_3797.09,12566.7,3797.09,-0.733124
08-0241_f1_0023_12630.9_3796.68,12630.9,3796.68,-0.145167
08-0241_f1_0023_12571.6_3795.96,12571.6,3795.96,-0.656772
08-0241_f1_0023_12646.3_3793.69,12646.3,3793.69,0.343163
08-0241_f1_0023_12596.5_3794.59,12596.5,3794.59,-1.50899
08-0241_f1_0023_12682.7_3796.57,12682.7,3796.57,-1.02856
08-0241_f1_0023_12589.1_3793.53,12589.1,3793.53,0.953814
08-0241_f1_0023_12580_3792.29,12580,3792.29,0.701881
08-0241_f1_0023_12684.5_3793.73,12684.5,3793.73,-0.672303
08-0241_f1_0023_12670.6_3789.98,12670.6,3789.98,0.482969
08-0241_f1_0023_12663.5_3786.38,12663.5,3786.38,0.159915
08-0241_f1_0023_12587_3790.45,12587,3790.45,0.852624
08-0241_f1_0023_12636.1_3789.36,12636.1,3789.36,-0.195182
08-0241_f1_0023_12597.3_3789.83,12597.3,3789.83,1.51378
08-0241_f1_0023_12642.8_3789.35,12642.8,3789.35,0.974869
08-0241_f1_0023_12579.3_3786.85,12579.3,3786.85,1.131
08-0241_f1_0023_12556.6_3786.04,12556.6,3786.04,0.753393
08-0241_f1_0023_12590_3786.43,12590,3786.43,-1.29563
08-0241_f1_0023_12646.3_3783.45,12646.3,3783.45,0.217888
08-0241_f1_0023_12654.1_3780.51,12654.1,3780.51,1.31157
08-0241_f1_0023_12576_3782.01,12576,3782.01,1.21434
08-0241_f1_0023_12589.2_3779.98,12589.2,3779.98,1.13633
08-0241_f1_0023_12552.2_3776.32,12552.2,3776.32,0.97366
08-0241_f1_0023_12578.9_3773.5,12578.9,3773.5,0.815479
08-0241_f1_0023_12559.4_3772.96,12559.4,3772.96,-1.41097
08-0241_f1_0023_12547.9_3765.92,12547.9,3765.92,-0.398171
08-0241_f1_0023_12559.4_3765.4,12559.4,3765.4,1.37677
08-0241_f1_0023_12569_3757.5,12569,3757.5,1.46578
08-0241_f1_0023_12544.6_3754.69,12544.6,3754.69,1.06126
08-0241_f1_0023_12566.3_3750.19,12566.3,3750.19,1.4739
08-0241_f1_0023_12559.1_3749.73,12559.1,3749.73,-1.00995
08-0241_f1_0023_12549.7_3746.48,12549.7,3746.48,0.551728
08-0241_f1_0023_12576.3_3746.02,12576.3,3746.02,-0.856642
08-0241_f1_0023_12546.8_3743.24,12546.8,3743.24,1.09251
08-0241_f1_0023_12562_3740.09,12562,3740.09,-1.28881
08-0241_f1_0023_12542.3_3737.75,12542.3,3737.75,-0.364994
08-0241_f1_0023_12569.1_3736.51,12569.1,3736.51,-1.38588
08-0241_f1_0023_12549.6_3733.79,12549.6,3733.79,-1.24395
08-0241_f1_0023_12556.7_3728.17,12556.7,3728.17,-1.09976
08-0241_f1_0023_12567.1_3727.31,12567.1,3727.31,-0.608229
08-0241_f1_0023_12559.9_3722.58,12559.9,3722.58,-1.49884
08-0241_f1_0023_12541.9_3721.09,12541.9,3721.09,-1.24376
08-0241_f1_0023_12553.1_3715.16,12553.1,3715.16,-1.13004
08-0241_f1_0023_12555.1_3709.32,12555.1,3709.32,-1.00414
08-0241_f1_0023_12562.1_3702.95,12562.1,3702.95,-0.832194
08-0241_f1_0023_12555.8_3703.25,12555.8,3703.25,-0.294853
08-0241_f1_0023_12543.2_3699.41,12543.2,3699.41,-0.906392
08-0241_f1_0023_12573.3_3696.49,12573.3,3696.49,-1.00216
08-0241_f1_0023_12552.4_3699.22,12552.4,3699.22,0.889211
08-0241_f1_0023_12545.3_3696.78,12545.3,3696.78,-1.41356
08-0241_f1_0023_12559.6_3692.64,12559.6,3692.64,-1.31368
08-0241_f1_0023_12575.3_3692.17,12575.3,3692.17,-0.874748
08-0241_f1_0023_12568.8_3688.2,12568.8,3688.2,-1.21025
08-0241_f1_0023_12549.7_3686.04,12549.7,3686.04,-1.09429
08-0241_f1_0023_12556.4_3685.21,12556.4,3685.21,-1.08166
08-0241_f1_0023_12569.5_3684.53,12569.5,3684.53,-1.39209
08-0241_f1_0023_12562.6_3682.73,12562.6,3682.73,-1.56254
